ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto","¿En inventario?",Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Ancho (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Brands,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Meta: _file_path","Meta: _product_url","Meta: _button_text","Meta: _max_variation_sale_price","Meta: _min_variation_sale_price","Meta: _max_variation_regular_price","Meta: _min_variation_regular_price","Meta: _max_variation_price","Meta: _min_variation_price","Meta: _wc_gla_visibility","Meta: _wc_gla_notification_status","Meta: _wc_gla_sync_status","Meta: _wc_gla_synced_at","Meta: fb_color","Meta: _wc_gla_mc_status","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: _wc_facebook_sync_enabled_v2","Meta: fb_product_description","Meta: fb_product_image","Meta: fb_product_price","Meta: wpr_secondary_image_id","Meta: _wp_page_template","Meta: sib_push_meta_box_present","Meta: sib_push_send_notification","Meta: sib_push_target_segment_ids","Meta: _last_editor_used_jetpack","Meta: _vi_woo_product_variation_swatches_product_attribute","Meta: _wcfm_product_views","Meta: _wc_facebook_product_image_source","Meta: _wc_facebook_commerce_enabled","Meta: fb_brand","Meta: fb_mpn","Meta: fb_size","Meta: fb_material","Meta: fb_pattern","Meta: fb_age_group","Meta: fb_gender","Meta: fb_product_condition","Meta: fb_rich_text_description","Meta: _last_change_time","Meta: _eael_post_view_count","Meta: fb_product_group_id","Meta: fb_product_item_id","Meta: fb_product_images","Atributo por defecto 1","Atributo por defecto 2","Atributo por defecto 3","Meta: _wp_old_date"
7672,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,790,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7674,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19237.08,,,,https://vecsaboutique.com/wp-content/uploads/2024/12/76117913482.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7675,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17812.11,,,,https://vecsaboutique.com/wp-content/uploads/2024/12/76117913482.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7684,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15344,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76117913508.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7685,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15344,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76117913508.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7857,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,697.13,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7858,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,697.13,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1033.62,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178,variation,80145A21706,,"main header",1,0,visible,,"Polo BMW Essentials Logo de la colección M Motorsport. Nuestro polo BMW M Motorsport presenta las líneas elegantes de una silueta clásica de polo con la marca discreta del equipo para una apariencia refinada. Además, las rayas de colores en el cuello, características de la división M Motorsport, aseguran la singularidad de la camiseta.\n\nCorte clásico\nLogotipo de BMW Motorsport en el pecho.\nEtiqueta tejida BMW M Motorsport en el interior\nLogotipo del felino de PUMA estampado en la manga izquierda\nTallas: XS (80145A21704), S (80145A21705), M (80145A21706), L (80145A21707), XL (80145A21708), XXL (80145A21709)",,,taxable,parent,1,,,0,0,,,,,0,,,633.58,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,variation,80145A21707,,"main header",1,0,visible,,"Polo BMW Essentials Logo de la colección M Motorsport. Nuestro polo BMW M Motorsport presenta las líneas elegantes de una silueta clásica de polo con la marca discreta del equipo para una apariencia refinada. Además, las rayas de colores en el cuello, características de la división M Motorsport, aseguran la singularidad de la camiseta.\n\nCorte clásico\nLogotipo de BMW Motorsport en el pecho.\nEtiqueta tejida BMW M Motorsport en el interior\nLogotipo del felino de PUMA estampado en la manga izquierda\nTallas: XS (80145A21704), S (80145A21705), M (80145A21706), L (80145A21707), XL (80145A21708), XXL (80145A21709)",,,taxable,parent,1,,,0,0,,,,,0,,,633.58,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9310,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/WhatsApp-Image-2023-08-08-at-12.00.14-63.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9311,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/WhatsApp-Image-2023-08-08-at-12.00.14-186.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9312,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/WhatsApp-Image-2023-08-08-at-12.00.14-186.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10936,variation,76217913960,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3724,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76217913959.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937,variation,76217913961,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3724,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76217913959.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10938,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76217913962-3.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10939,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76217913962.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76217913962.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10941,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76217913967-1-3.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10942,variation,76217913968,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76217913967-1-4.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10943,variation,76217913969,,"main header",1,0,visible,,"Guantes Reschen GTX se ora negro oliva8",,,taxable,parent,1,,,0,0,,,,,0,,,3723.81,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76217913967-1.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6648.94,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76218529758-1-2.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10951,variation,76218529760,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6648.94,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76218529758-1.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10968,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2378.62,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969,variation,80145A21626,,"main header",1,0,visible,,"Forro polar diagonal hecho de algodón 100% orgánico.\nPuños y dobladillo a rayas.\n(En blanco y negro)\nEstampado de logotipo MINI Wing blanco\ncapota y riñonera",,,taxable,parent,1,,,0,0,,,,,0,,,2378.62,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10973,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1772.41,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76218536396.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10974,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1772.89,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76218536396.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2201.41,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76218536413-2.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,variation,,,"main header",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,2201.41,,,,https://vecsaboutique.com/wp-content/uploads/2024/10/76218536413-3.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10988,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5019.3,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76221541335.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10989,variation,76221541336,,"main header",1,0,visible,,"Botas impermeables y transpirables CruiseComfort convencen a los motociclistas con muchas características prácticas. Estos incluyen protección para la espinilla, el tobillo y la palanca de cambios, y un amplio ajuste de ancho en el área de la pantorrilla. La plantilla de forma anatómica es extraíble y lavable.\n\nBotas de senderismo para todas las estaciones.\nMaterial exterior: piel vacuna repelente al agua y poliamida\nResistente al viento y al agua y transpirable gracias a la membrana Gore-Tex®\nCertificado de cumplimiento de la norma PN-EN 13634",,,taxable,parent,1,,,0,0,,,,,0,,,5019.3,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76221541335-1.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10990,variation,76221541337,,"main header",1,0,visible,,"Botas impermeables y transpirables CruiseComfort convencen a los motociclistas con muchas características prácticas. Estos incluyen protección para la espinilla, el tobillo y la palanca de cambios, y un amplio ajuste de ancho en el área de la pantorrilla. La plantilla de forma anatómica es extraíble y lavable.\n\nBotas de senderismo para todas las estaciones.\nMaterial exterior: piel vacuna repelente al agua y poliamida\nResistente al viento y al agua y transpirable gracias a la membrana Gore-Tex®\nCertificado de cumplimiento de la norma PN-EN 13634",,,taxable,parent,1,,,0,0,,,,,0,,,5019.3,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76221541335.avif,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,variation,76221541338,,"main header",1,0,visible,,"Botas impermeables y transpirables CruiseComfort convencen a los motociclistas con muchas características prácticas. Estos incluyen protección para la espinilla, el tobillo y la palanca de cambios, y un amplio ajuste de ancho en el área de la pantorrilla. La plantilla de forma anatómica es extraíble y lavable.\n\nBotas de senderismo para todas las estaciones.\nMaterial exterior: piel vacuna repelente al agua y poliamida\nResistente al viento y al agua y transpirable gracias a la membrana Gore-Tex®\nCertificado de cumplimiento de la norma PN-EN 13634",,,taxable,parent,1,,,0,0,,,,,0,,,5019.3,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76221541335.avif,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11059,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1091.24,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11364,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,699.63,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11365,variation,80145A21158,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,699.63,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12151,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1930.63,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12152,variation,80145A0A791,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1930.63,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,629.7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12321,variation,80145A0A611,,"main header",1,0,visible,,"Camiseta MINI Kids en blanco y amarillo. Confección en algodón orgánico transpirable en color blanco y amarillo. Ajuste holgado para mayor comodidad. Cuello redondo, corte holgado",,,taxable,parent,1,,,0,0,,,,,0,,,629.7,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12322,variation,80145A0A612,,"main header",1,0,visible,,"Camiseta MINI Kids en blanco y amarillo. Confección en algodón orgánico transpirable en color blanco y amarillo. Ajuste holgado para mayor comodidad. Cuello redondo, corte holgado",,,taxable,parent,1,,,0,0,,,,,0,,,629.7,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323,variation,80145A0A613,,"main header",1,0,visible,,"Camiseta MINI Kids en blanco y amarillo. Confección en algodón orgánico transpirable en color blanco y amarillo. Ajuste holgado para mayor comodidad. Cuello redondo, corte holgado",,,taxable,parent,1,,,0,0,,,,,0,,,629.7,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12616,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,811.19,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12621,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19566,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76317105194-1.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12627,variation,80162864201,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,473.28,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12646,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76317912912.avif,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12650,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,731.9,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12672,variation,,,"main header",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1581,,,,https://vecsaboutique.com/wp-content/uploads/2024/09/76617109838-1.avif,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
